Kind,Name,AvgCyclomatic,CountLine,CountLineCode,CountLineComment,RatioCommentToCode,SumCyclomatic,PercentLackOfCohesion,MaxInheritanceTree,MaxNesting,MaxCyclomatic,Cyclomatic
File,"DefaultMavenTest.java",1,105,72,18,0.25,5,,,1,1,
File,"DefaultMessageBuilder.java",1,82,51,18,0.35,10,,,0,1,
File,"DefaultMessageBuilderFactory.java",1,60,35,18,0.51,5,,,0,1,
File,"DefaultMetadataReader.java",2,82,49,22,0.45,7,,,1,2,
File,"DefaultMetadataResolutionRequest.java",1,113,64,22,0.34,15,,,0,1,
File,"DefaultMetadataSource.java",1,51,24,24,1.00,1,,,0,1,
File,"DefaultMirrorSelector.java",4,208,115,73,0.63,29,,,4,9,
File,"DefaultMirrorSelectorTest.java",1,35,14,19,1.36,1,,,0,1,
File,"DefaultModelBuilder.java",3,1329,1016,83,0.08,173,,,5,21,
File,"DefaultModelBuilder.java",3,2104,1717,157,0.09,308,,,6,36,
File,"DefaultModelBuilderFactory.java",1,233,169,31,0.18,27,,,1,2,
File,"DefaultModelBuilderFactoryTest.java",1,102,68,20,0.29,4,,,1,1,
File,"DefaultModelBuilderResult.java",2,186,137,27,0.20,34,,,3,15,
File,"DefaultModelBuilderResultTest.java",1,112,72,23,0.32,5,,,0,1,
File,"DefaultModelBuilderTest.java",1,134,97,20,0.21,9,,,0,1,
File,"DefaultModelBuilderTest.java",1,120,83,30,0.36,4,,,0,1,
File,"DefaultModelBuildingEvent.java",1,57,25,23,0.92,4,,,0,1,
File,"DefaultModelBuildingRequest.java",1,352,244,33,0.14,48,,,1,2,
File,"DefaultModelBuildingResult.java",1,149,91,26,0.29,17,,,1,2,
File,"DefaultModelCache.java",1,107,65,23,0.35,10,,,1,3,
File,"DefaultModelCacheFactory.java",1,40,14,23,1.64,1,,,0,1,
File,"DefaultModelInheritanceAssembler.java",1,53,26,21,0.81,4,,,0,1,
File,"DefaultModelInterpolator.java",3,262,206,38,0.18,44,,,4,16,
File,"DefaultModelInterpolatorTest.java",1,595,463,27,0.06,36,,,1,2,
File,"DefaultModelLocator.java",1,40,13,23,1.77,1,,,0,1,
File,"DefaultModelNormalizer.java",4,121,71,34,0.48,14,,,3,7,
File,"DefaultModelNormalizer.java",3,147,91,36,0.40,18,,,3,7,
File,"DefaultModelPathTranslator.java",3,101,58,23,0.40,10,,,3,8,
File,"DefaultModelPathTranslator.java",3,181,109,62,0.57,20,,,4,5,
File,"DefaultModelProblem.java",1,176,99,51,0.52,16,,,2,4,
File,"DefaultModelProblem.java",2,182,105,50,0.48,20,,,1,5,
File,"DefaultModelProblemCollector.java",2,178,118,27,0.23,24,,,2,5,
File,"DefaultModelProcessor.java",1,104,47,45,0.96,6,,,0,1,
File,"DefaultModelProcessor.java",2,143,89,45,0.51,17,,,4,6,
File,"DefaultModelReader.java",2,100,62,23,0.37,10,,,2,3,
File,"DefaultModelResolver.java",2,255,187,27,0.14,21,,,2,4,
File,"DefaultModelResolver.java",2,182,148,24,0.16,17,,,2,7,
File,"DefaultModelResolverTest.java",1,194,142,26,0.18,18,,,0,1,
File,"DefaultModelResolverTest.java",1,205,157,21,0.13,18,,,0,1,
File,"DefaultModelUrlNormalizer.java",2,77,43,24,0.56,7,,,2,5,
File,"DefaultModelUrlNormalizer.java",2,80,47,23,0.49,7,,,2,5,
File,"DefaultModelValidator.java",1,69,36,20,0.56,4,,,1,2,
File,"DefaultModelValidator.java",4,1737,1435,94,0.07,190,,,4,19,
File,"DefaultModelValidator.java",3,2182,1843,91,0.05,238,,,5,29,
File,"DefaultModelValidatorTest.java",1,893,653,22,0.03,81,,,1,1,
File,"DefaultModelValidatorTest.java",1,876,644,24,0.04,81,,,1,1,
File,"DefaultModelVersionParser.java",2,277,223,18,0.08,47,,,1,3,
File,"DefaultModelVersionParserTest.java",1,36,14,18,1.29,1,,,0,1,
File,"DefaultModelVersionProcessor.java",3,64,31,24,0.77,5,,,1,4,
File,"DefaultModelWriter.java",1,81,45,24,0.53,4,,,1,2,
File,"DefaultModelXmlFactory.java",4,168,125,35,0.28,22,,,3,8,
File,"DefaultModelXmlFactoryTest.java",1,125,85,25,0.29,9,,,0,1,
File,"DefaultMojoExecution.java",1,147,111,18,0.16,21,,,1,2,
File,"DefaultMojoExecutionConfigurator.java",2,198,133,29,0.22,25,,,3,6,
File,"DefaultMojosExecutionStrategy.java",2,42,17,21,1.24,2,,,1,2,
File,"DefaultNode.java",3,180,116,40,0.34,28,,,2,15,
File,"DefaultNodeTest.java",1,69,37,23,0.62,1,,,0,1,
File,"DefaultOsService.java",1,58,34,18,0.53,5,,,0,1,
File,"DefaultPackagingRegistry.java",2,200,147,31,0.21,20,,,4,8,
File,"DefaultPathTranslator.java",6,217,141,32,0.23,36,,,3,8,
File,"DefaultPathTranslator.java",4,58,25,26,1.04,4,,,2,4,
File,"DefaultPathTranslator.java",4,58,26,25,0.96,4,,,2,4,
File,"DefaultPathTranslatorTest.java",1,56,25,18,0.72,3,,,0,1,
File,"DefaultPluginArtifactsCache.java",1,182,123,24,0.20,19,,,2,3,
File,"DefaultPluginConfigurationExpander.java",4,76,41,23,0.56,7,,,3,4,
File,"DefaultPluginConfigurationExpander.java",2,107,78,22,0.28,16,,,3,4,
File,"DefaultPluginDependenciesResolver.java",2,249,188,29,0.15,21,,,3,7,
File,"DefaultPluginDescriptorCache.java",2,165,110,27,0.25,19,,,2,3,
File,"DefaultPluginManagementInjector.java",4,124,80,26,0.33,14,,,3,5,
File,"DefaultPluginManagementInjector.java",4,128,87,25,0.29,14,,,3,5,
File,"DefaultPluginManager.java",2,223,170,20,0.12,17,,,1,4,
File,"DefaultPluginPrefixRequest.java",1,131,69,34,0.49,15,,,1,2,
File,"DefaultPluginPrefixResolver.java",4,267,197,25,0.13,32,,,5,6,
File,"DefaultPluginPrefixResult.java",1,76,38,24,0.63,9,,,0,1,
File,"DefaultPluginRealmCache.java",2,214,156,26,0.17,26,,,2,4,
File,"DefaultPluginValidationManager.java",2,374,313,33,0.11,71,,,8,20,
File,"DefaultPluginVersionRequest.java",1,142,72,40,0.56,15,,,1,2,
File,"DefaultPluginVersionResolver.java",4,463,371,26,0.07,58,,,4,18,
File,"DefaultPluginVersionResult.java",1,58,24,24,1.00,6,,,0,1,
File,"DefaultPluginXmlFactory.java",3,127,86,34,0.40,13,,,3,6,
File,"DefaultProblem.java",2,142,80,37,0.46,20,,,2,7,
File,"DefaultProblemCollector.java",1,56,24,23,0.96,5,,,0,2,
File,"DefaultProblemCollectorTest.java",1,74,42,18,0.43,2,,,0,1,
File,"DefaultProblemCollectorTest.java",1,162,102,30,0.29,10,,,0,1,
File,"DefaultProblemTest.java",1,128,80,20,0.25,7,,,0,1,
File,"DefaultProducedArtifact.java",1,33,9,21,2.33,1,,,0,1,
File,"DefaultProfileActivationContext.java",1,209,106,72,0.68,23,,,1,2,
File,"DefaultProfileActivationContext.java",2,428,332,54,0.16,79,,,3,6,
File,"DefaultProfileInjector.java",4,211,157,26,0.17,29,,,4,8,
File,"DefaultProfileInjector.java",3,249,190,28,0.15,36,,,4,8,
File,"DefaultProfileManager.java",2,206,119,51,0.43,27,,,1,3,
File,"DefaultProfileManagerTest.java",1,202,118,18,0.15,6,,,0,1,
File,"DefaultProfileSelector.java",4,121,84,23,0.27,17,,,4,8,
File,"DefaultProfileSelector.java",3,121,86,22,0.26,18,,,4,8,
File,"DefaultProfileSelectorTest.java",1,73,45,21,0.47,4,,,0,1,
File,"DefaultProject.java",1,281,226,18,0.08,41,,,2,3,
File,"DefaultProjectArtifactFactory.java",4,158,107,25,0.23,21,,,2,8,
File,"DefaultProjectArtifactsCache.java",2,233,176,24,0.14,24,,,2,7,
File,"DefaultProjectArtifactsCacheTest.java",1,71,39,18,0.46,2,,,0,1,
File,"DefaultProjectBuilder.java",1,232,183,19,0.10,34,,,2,6,
File,"DefaultProjectBuilder.java",2,1055,885,61,0.07,143,,,5,26,
File,"DefaultProjectBuilderConfiguration.java",1,93,52,21,0.40,12,,,1,2,
File,"DefaultProjectBuildingHelper.java",6,270,186,34,0.18,30,,,3,18,
File,"DefaultProjectBuildingRequest.java",1,300,209,31,0.15,46,,,1,2,
File,"DefaultProjectBuildingResult.java",2,95,44,36,0.82,12,,,0,4,
File,"DefaultProjectDependenciesResolver.java",2,222,138,48,0.35,17,,,4,8,
File,"DefaultProjectDependenciesResolver.java",9,207,162,22,0.14,27,,,4,23,
File,"DefaultProjectDependencyGraph.java",1,163,88,51,0.58,16,,,2,3,
File,"DefaultProjectDependencyGraphTest.java",1,178,127,21,0.17,13,,,0,1,
File,"DefaultProjectManager.java",1,213,170,21,0.12,24,,,1,6,
File,"DefaultProjectManagerTest.java",1,62,37,18,0.49,2,,,0,1,
File,"DefaultProjectRealmCache.java",2,126,77,26,0.34,16,,,2,3,
File,"DefaultProjectsSelector.java",5,103,68,22,0.32,9,,,4,8,
File,"DefaultPrompter.java",3,121,93,18,0.19,23,,,4,7,
File,"DefaultRemoteRepository.java",1,75,45,18,0.40,9,,,0,1,
File,"DefaultReportConfigurationExpander.java",5,60,31,23,0.74,5,,,4,5,
File,"DefaultReportingConverter.java",4,246,170,35,0.21,32,,,3,11,
File,"DefaultRepositoryFactory.java",2,101,72,18,0.25,9,,,2,4,
File,"DefaultRepositoryLayout.java",2,99,58,20,0.34,11,,,2,3,
File,"DefaultRepositoryMetadataManager.java",6,431,341,44,0.13,66,,,7,17,
File,"DefaultRepositoryRequest.java",1,116,60,31,0.52,13,,,1,2,
File,"DefaultRepositorySystemSessionFactory.java",3,512,402,50,0.12,72,,,6,35,
File,"DefaultRepositorySystemSessionFactoryTest.java",1,456,364,26,0.07,12,,,0,1,
File,"DefaultRequestCache.java",3,74,48,18,0.38,11,,,1,6,
File,"DefaultRequestCacheFactory.java",1,33,12,18,1.50,1,,,0,1,
File,"DefaultResolutionErrorHandler.java",5,83,42,26,0.62,9,,,1,7,
File,"DefaultRootLocator.java",6,63,32,27,0.84,6,,,4,6,
File,"DefaultRootLocator.java",2,91,63,18,0.29,12,,,2,3,
File,"DefaultRuntimeInformation.java",2,57,26,22,0.85,3,,,1,2,
File,"DefaultRuntimeInformation.java",3,120,81,21,0.26,13,,,2,6,
File,"DefaultRuntimeInformationTest.java",1,63,35,18,0.51,5,,,0,1,
File,"DefaultSession.java",1,241,195,19,0.10,31,,,2,3,
File,"DefaultSessionFactory.java",1,59,36,18,0.50,2,,,0,1,
File,"DefaultSessionTest.java",1,63,37,18,0.49,4,,,0,1,
File,"DefaultSettingsBuilder.java",3,254,184,25,0.14,27,,,3,5,
File,"DefaultSettingsBuilder.java",2,367,289,37,0.13,44,,,3,12,
File,"DefaultSettingsBuilderFactory.java",1,60,23,31,1.35,4,,,0,1,
File,"DefaultSettingsBuilderFactoryTest.java",1,48,20,20,1.00,2,,,0,1,
File,"DefaultSettingsBuilderFactoryTest.java",1,75,45,20,0.44,3,,,0,1,
File,"DefaultSettingsBuildingRequest.java",1,164,104,25,0.24,20,,,1,2,
File,"DefaultSettingsBuildingResult.java",1,52,21,23,1.10,4,,,0,2,
File,"DefaultSettingsDecrypter.java",7,146,108,23,0.21,13,,,4,12,
File,"DefaultSettingsDecryptionRequest.java",1,107,48,42,0.88,10,,,1,2,
File,"DefaultSettingsDecryptionResult.java",2,72,37,23,0.62,11,,,0,4,
File,"DefaultSettingsProblem.java",2,148,87,36,0.41,20,,,2,7,
File,"DefaultSettingsProblemCollector.java",2,61,27,23,0.85,6,,,1,2,
File,"DefaultSettingsReader.java",2,99,65,23,0.35,8,,,1,2,
File,"DefaultSettingsValidator.java",6,290,201,40,0.20,34,,,3,18,
File,"DefaultSettingsValidator.java",6,365,264,47,0.18,43,,,3,25,
File,"DefaultSettingsValidatorTest.java",1,230,181,25,0.14,12,,,0,1,
File,"DefaultSettingsValidatorTest.java",1,73,45,19,0.42,2,,,0,1,
File,"DefaultSettingsWriter.java",2,79,45,23,0.51,5,,,1,2,
File,"DefaultSettingsXmlFactory.java",4,96,72,18,0.25,11,,,2,5,
File,"DefaultSourceRoot.java",2,334,196,103,0.53,34,,,2,6,
File,"DefaultStatefulSingleton.java",1,48,20,21,1.05,3,,,1,1,
File,"DefaultSuperPomProvider.java",3,91,51,26,0.51,5,,,2,4,
File,"DefaultSuperPomProvider.java",2,80,51,21,0.41,6,,,1,3,
File,"DefaultTestComponent.java",0,26,2,23,11.50,0,,,0,0,
File,"DefaultToolchain.java",2,162,99,38,0.38,22,,,2,5,
File,"DefaultToolchainManager.java",2,127,95,21,0.22,15,,,2,3,
File,"DefaultToolchainManagerTest.java",1,264,186,31,0.17,10,,,0,1,
File,"DefaultToolchainManagerTest.java",1,125,85,18,0.21,7,,,0,1,
File,"DefaultToolchainTest.java",1,139,102,18,0.18,11,,,0,1,
File,"DefaultToolchainsBuilder.java",4,59,30,21,0.70,4,,,2,4,
File,"DefaultToolchainsBuilder.java",4,196,139,24,0.17,18,,,3,5,
File,"DefaultToolchainsBuilder.java",3,195,141,26,0.18,24,,,3,13,
File,"DefaultToolchainsBuilderTest.java",1,331,275,19,0.07,14,,,1,2,
File,"DefaultToolchainsBuildingRequest.java",1,56,25,24,0.96,4,,,0,1,
File,"DefaultToolchainsBuildingResult.java",1,60,22,30,1.36,4,,,0,2,
File,"DefaultToolchainsReader.java",2,100,65,24,0.37,8,,,1,2,
File,"DefaultToolchainsWriter.java",2,54,25,23,0.92,2,,,1,2,
File,"DefaultToolchainsXmlFactory.java",5,91,68,18,0.26,9,,,2,5,
File,"DefaultTransport.java",2,151,119,19,0.16,22,,,3,5,
File,"DefaultTransportProvider.java",2,62,38,18,0.47,4,,,1,3,
File,"DefaultType.java",1,116,78,24,0.31,9,,,0,1,
File,"DefaultType.java",1,126,88,23,0.26,10,,,0,1,
File,"DefaultTypeProvider.java",1,92,66,21,0.32,2,,,0,1,
File,"DefaultTypeProvider.java",1,68,43,21,0.49,2,,,0,1,
File,"DefaultTypeRegistry.java",2,104,73,19,0.26,11,,,2,3,
File,"DefaultUpdateCheckManager.java",3,336,243,31,0.13,45,,,3,9,
File,"DefaultUpdateCheckManagerTest.java",1,243,158,18,0.11,9,,,0,1,
File,"DefaultUrlNormalizer.java",7,62,34,23,0.68,7,,,3,7,
File,"DefaultUrlNormalizer.java",7,61,34,22,0.65,7,,,3,7,
File,"DefaultUrlNormalizerTest.java",1,81,48,30,0.63,8,,,0,1,
File,"DefaultVersionParser.java",1,64,35,21,0.60,5,,,0,1,
File,"DefaultVersionRangeResolver.java",4,252,194,21,0.11,26,,,5,8,
File,"DefaultVersionRangeResolver.java",1,117,86,18,0.21,14,,,1,3,
File,"DefaultVersionRangeResolver.java",4,244,191,20,0.10,25,,,5,8,
File,"DefaultVersionResolver.java",4,509,402,30,0.07,67,,,6,20,
File,"DefaultVersionResolver.java",2,106,76,18,0.24,11,,,1,3,
File,"DefaultVersionResolver.java",4,508,403,29,0.07,67,,,6,20,
File,"DefaultVersionResolverTest.java",1,77,46,18,0.39,2,,,0,1,
File,"DefaultVersionSchemeProvider.java",1,47,19,23,1.21,2,,,0,1,
File,"DefaultWagonManager.java",3,168,114,24,0.21,17,,,5,6,
File,"DefaultWagonManager.java",5,707,521,89,0.17,95,,,6,25,
File,"DefaultWagonManagerTest.java",1,340,236,46,0.19,25,,,0,1,
File,"DefaultXmlService.java",3,522,415,56,0.13,96,,,8,34,
File,"DelayingTest.java",1,49,9,36,4.00,1,,,0,1,
File,"DelayingTest.java",1,49,9,36,4.00,1,,,0,1,
File,"DelegatingLocalArtifactRepository.java",2,175,117,25,0.21,30,,,1,4,
File,"DelegatingMojoExecutionListener.java",2,61,34,18,0.53,8,,,1,2,
File,"DelegatingProjectExecutionListener.java",2,66,38,18,0.47,10,,,1,2,
File,"DemoApplication.java",1,25,6,18,3.00,1,,,0,1,
File,"Dep.java",1,29,6,22,3.67,1,,,0,1,
File,"DependenciesMojo.java",4,95,32,52,1.63,4,,,2,4,
File,"Dependency.java",0,74,16,53,3.31,0,,,0,0,
File,"Dependency.java",2,31,11,18,1.64,3,,,1,2,
File,"DependencyContext.java",1,96,50,27,0.54,10,,,0,2,
File,"DependencyCoordinates.java",0,70,18,46,2.56,0,,,0,0,
File,"DependencyCoordinatesFactory.java",1,92,51,33,0.65,5,,,0,1,
File,"DependencyCoordinatesFactoryRequest.java",1,351,287,22,0.08,37,,,2,3,
File,"DependencyManagementImporter.java",0,49,14,31,2.21,0,,,0,0,
File,"DependencyManagementImporter.java",0,47,13,30,2.31,0,,,0,0,
File,"DependencyManagementInjector.java",0,42,8,31,3.88,0,,,0,0,
File,"DependencyManagementInjector.java",0,40,7,30,4.29,0,,,0,0,
File,"DependencyManagementTest.java",1,73,42,22,0.52,5,,,0,1,
File,"DependencyResolutionException.java",2,69,39,20,0.51,8,,,2,5,
File,"DependencyResolutionRequest.java",0,77,11,58,5.27,0,,,0,0,
File,"DependencyResolutionRequiredException.java",1,30,6,23,3.83,1,,,0,1,
File,"DependencyResolutionResult.java",0,76,12,55,4.58,0,,,0,0,
File,"DependencyResolver.java",1,205,91,97,1.07,14,,,1,2,
File,"DependencyResolverException.java",1,34,11,18,1.64,1,,,0,1,
File,"DependencyResolverRequest.java",1,549,377,108,0.29,52,,,2,3,
File,"DependencyResolverResult.java",0,146,33,101,3.06,0,,,0,0,
File,"DependencyScope.java",1,139,43,76,1.77,7,,,0,1,
File,"DependencyTest.java",1,55,25,22,0.88,4,,,0,1,
File,"DeployFileMojo.java",2,133,50,65,1.30,2,,,1,2,
