Kind,Name,AvgCyclomatic,CountLine,CountLineCode,CountLineComment,RatioCommentToCode,SumCyclomatic,PercentLackOfCohesion,MaxNesting,MaxInheritanceTree,MaxCyclomatic,Cyclomatic
Public Method,"ImageGlass.FrmMain.IG_OpenMainMenu",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_OpenProperties",,5,5,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.FrmMain.IG_OpenQuickSetupDialog",,11,8,1,0.13,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_OpenResizeTool",,18,13,0,0.00,5,,1,,,5
Public Method,"ImageGlass.FrmMain.IG_OpenSettings",,26,20,1,0.05,4,,1,,,4
Public Method,"ImageGlass.FrmMain.IG_OpenWith",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_PanDown",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_PanLeft",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_PanRight",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_PanToBottomSide",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_PanToLeftSide",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_PanToRightSide",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_PanToTopSide",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_PanUp",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_PasteImage",,46,34,6,0.18,6,,3,,,6
Public Method,"ImageGlass.FrmMain.IG_Print",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_Refresh",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_Reload",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_ReloadList",,4,4,0,0.00,1,,0,,,1
Public Static Method,"ImageGlass.FrmMain.IG_RemoveDefaultPhotoViewer",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_Rename",,61,47,3,0.06,7,,2,,,7
Public Static Method,"ImageGlass.FrmMain.IG_ReportIssue",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_Rotate",,25,21,1,0.05,5,,2,,,5
Public Method,"ImageGlass.FrmMain.IG_Save",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_SaveAs",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_SetBackgroundColor",,29,24,1,0.04,4,,2,,,4
Public Static Method,"ImageGlass.FrmMain.IG_SetDefaultPhotoViewer",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_SetDesktopBackground",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_SetImageColorChannels",,11,9,0,0.00,2,,1,,,2
Public Method,"ImageGlass.FrmMain.IG_SetLockScreenBackground",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_SetRealTimeFileUpdate",,27,22,2,0.09,5,,2,,,5
Public Method,"ImageGlass.FrmMain.IG_SetWindowMoveable",,23,21,0,0.00,4,,1,,,4
Public Method,"ImageGlass.FrmMain.IG_SetWindowState",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_SetZoom",,6,5,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_SetZoomMode",,17,12,2,0.17,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_Share",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_ToggleCheckerboard",,30,23,2,0.09,4,,2,,,4
Public Method,"ImageGlass.FrmMain.IG_ToggleColorPicker",,24,17,2,0.12,4,,1,,,4
Public Method,"ImageGlass.FrmMain.IG_ToggleCropTool",,26,18,3,0.17,4,,1,,,4
Public Method,"ImageGlass.FrmMain.IG_ToggleFrameNavTool",,16,9,3,0.33,2,,0,,,2
Public Method,"ImageGlass.FrmMain.IG_ToggleFrameless",,48,34,5,0.15,9,,2,,,9
Public Method,"ImageGlass.FrmMain.IG_ToggleFullScreen",,47,32,6,0.19,9,,2,,,9
Public Method,"ImageGlass.FrmMain.IG_ToggleGallery",,29,16,5,0.31,3,,1,,,3
Public Method,"ImageGlass.FrmMain.IG_ToggleImageAnimation",,15,13,0,0.00,3,,1,,,3
Public Method,"ImageGlass.FrmMain.IG_ToggleSlideshow",,15,9,2,0.22,2,,0,,,2
Public Method,"ImageGlass.FrmMain.IG_ToggleToolbar",,22,13,4,0.31,3,,1,,,3
Public Method,"ImageGlass.FrmMain.IG_ToggleTopMost",,31,24,2,0.08,7,,3,,,7
Public Method,"ImageGlass.FrmMain.IG_ToggleWindowFit",,26,16,4,0.25,4,,2,,,4
Public Method,"ImageGlass.FrmMain.IG_Unload",,27,21,2,0.10,3,,1,,,3
Public Method,"ImageGlass.FrmMain.IG_ViewFirstFrame",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_ViewFrame",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_ViewImage",,11,11,0,0.00,3,,1,,,2
Lambda Method,"ImageGlass.FrmMain.IG_ViewImage.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_ViewLastFrame",,5,5,0,0.00,3,,0,,,3
Public Method,"ImageGlass.FrmMain.IG_ViewNextFrame",,5,5,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_ViewPreviousFrame",,5,5,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_ZoomIn",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.IG_ZoomOut",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.ImageTransform_Changed",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.InitializeComponent",,1212,804,408,0.51,1,,0,,,1
Private Method,"ImageGlass.FrmMain.InitializeToolbarContext",,21,19,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.LoadAppLayout",,105,77,8,0.10,17,,3,,,15
Lambda Method,"ImageGlass.FrmMain.LoadAppLayout.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Lambda Method,"ImageGlass.FrmMain.LoadAppLayout.(anon_method_2)",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.LoadClipboardImage",,24,17,2,0.12,2,,0,,,2
Public Method,"ImageGlass.FrmMain.LoadDefaultMouseClickActions",,17,14,0,0.00,2,,1,,,2
Public Static Method,"ImageGlass.FrmMain.LoadDefaultMouseWheelActions",,10,10,0,0.00,2,,1,,,2
Public Method,"ImageGlass.FrmMain.LoadExternalTools",,62,51,3,0.06,9,,2,,,9
Public Method,"ImageGlass.FrmMain.LoadGallery",,18,14,0,0.00,2,,1,,,2
Public Method,"ImageGlass.FrmMain.LoadImageInfo",,288,241,18,0.07,41,,4,,,41
Public Method,"ImageGlass.FrmMain.LoadImageList",,105,63,18,0.29,17,,3,,,13
Lambda Method,"ImageGlass.FrmMain.LoadImageList.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Lambda Method,"ImageGlass.FrmMain.LoadImageList.(anon_method_2)",,7,6,0,0.00,2,,1,,,2
Lambda Method,"ImageGlass.FrmMain.LoadImageList.(anon_method_3)",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.LoadImagesFromCmdArgs",,28,22,1,0.05,4,,2,,,4
Public Method,"ImageGlass.FrmMain.LoadLanguage",,190,105,16,0.15,4,,2,,,4
Private Method,"ImageGlass.FrmMain.LoadLowPriorityFormData",,32,17,5,0.29,1,,0,,,1
Private Method,"ImageGlass.FrmMain.LoadMenuDisabledState",,16,13,1,0.08,5,,2,,,5
Public Method,"ImageGlass.FrmMain.LoadMenuHotkeys",,23,18,1,0.06,5,,2,,,5
Private Method,"ImageGlass.FrmMain.LoadMnuLoadingOrdersSubItems",,68,55,4,0.07,3,,1,,,3
Private Method,"ImageGlass.FrmMain.LoadToolbarButtons",,25,23,0,0.00,6,,3,,,5
Lambda Method,"ImageGlass.FrmMain.LoadToolbarButtons.(for_loop_1).(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.LoadToolbarItemsText",,41,33,3,0.09,13,,3,,,11
Lambda Method,"ImageGlass.FrmMain.LoadToolbarItemsText.(for_loop_6).(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Lambda Method,"ImageGlass.FrmMain.LoadToolbarItemsText.(for_loop_6).(anon_method_2)",,1,1,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.Local_FrmMainUpdateRequestedAsync",,123,96,7,0.07,22,,3,,,22
Private Method,"ImageGlass.FrmMain.LosslessCompressImageAsync",,36,27,3,0.11,3,,2,,,3
Private Method,"ImageGlass.FrmMain.MnuAbout_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuActualSize_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuAutoZoom_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuChangeBackgroundColor_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuCheckForUpdate_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuClearClipboard_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuColorPicker_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuContext_Opening",,81,53,10,0.19,8,,2,,,8
Private Method,"ImageGlass.FrmMain.MnuCopyFile_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuCopyImageData_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuCopyPath_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuCropTool_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuCustomZoom_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuCutFile_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuDeleteFromHardDisk_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuEdit_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuExit_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuExportFrames_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuExternalTool_Click",,6,5,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmMain.MnuFlipHorizontal_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuFlipVertical_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuFrameNav_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuFrameless_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuFullScreen_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuGetMoreTools_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuGoToFirst_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuGoToLast_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuGoTo_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuImageProperties_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuInvertColors_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuLoadingOrderItem_Click",,17,12,2,0.17,3,,1,,,3
Private Method,"ImageGlass.FrmMain.MnuLoadingOrderTypeItem_Click",,17,12,2,0.17,3,,1,,,3
Private Method,"ImageGlass.FrmMain.MnuLockZoom_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuLosslessCompression_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuMain_Opening",,43,34,2,0.06,5,,2,,,5
Private Method,"ImageGlass.FrmMain.MnuMoveToRecycleBin_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuNewWindow_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuOpenFile_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuOpenLocation_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuOpenWith_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuPanDown_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuPanLeft_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuPanRight_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuPanToBottom_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuPanToLeftSide_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuPanToRightSide_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuPanToTop_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuPanUp_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuPasteImage_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuPrint_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuQuickSetup_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuRefresh_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuReloadImageList_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuReload_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuRemoveDefaultPhotoViewer_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuRename_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuReportIssue_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuResizeTool_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuRotateLeft_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuRotateRight_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuSaveAs_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuSave_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuScaleToFill_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuScaleToFit_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuScaleToHeight_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuScaleToWidth_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuSetDefaultPhotoViewer_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuSetDesktopBackground_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuSetLockScreen_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuSettings_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuShare_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuSlideshow_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuToggleCheckerboard_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuToggleGallery_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuToggleImageAnimation_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuToggleToolbar_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuToggleTopMost_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuUnload_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuUseExplorerSortOrder_Click",,12,7,2,0.29,2,,1,,,2
Private Method,"ImageGlass.FrmMain.MnuViewChannelAlphaOnly_Click",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuViewChannelAlpha_Click",,13,12,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmMain.MnuViewChannelBlueAlpha_Click",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuViewChannelBlue_Click",,13,12,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmMain.MnuViewChannelGreenAlpha_Click",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuViewChannelGreen_Click",,13,12,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmMain.MnuViewChannelRGBA_Click",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuViewChannelRGB_Click",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuViewChannelRedAlpha_Click",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuViewChannelRed_Click",,13,12,0,0.00,2,,1,,,2
Private Method,"ImageGlass.FrmMain.MnuViewFirstFrame_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuViewLastFrame_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuViewNextFrame_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuViewNext_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuViewPreviousFrame_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuViewPrevious_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuWindowFit_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuZoomIn_Click",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.MnuZoomOut_Click",,4,4,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmMain.OnDpiChanged",,16,10,2,0.20,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmMain.OnDpiChanged",,8,7,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmMain.OnRequestUpdatingColorMode",,10,6,2,0.33,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmMain.OnRequestUpdatingLanguage",,5,5,0,0.00,1,,0,,,1
Protected Virtual Method,"ImageGlass.FrmMain.OnSystemAccentColorChanged",,13,10,1,0.10,1,,0,,,1
Public Method,"ImageGlass.FrmMain.OpenEditAppAsync",,52,40,4,0.10,6,,3,,,6
Private Method,"ImageGlass.FrmMain.OpenExternalToolAsync",,41,32,2,0.06,8,,4,,,7
Lambda Method,"ImageGlass.FrmMain.OpenExternalToolAsync.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.OpenFilePicker",,20,18,0,0.00,3,,1,,,3
Public Method,"ImageGlass.FrmMain.OpenWithAsync",,43,33,2,0.06,4,,2,,,4
Public Method,"ImageGlass.FrmMain.PanDownAsync",,7,6,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.PanLeftAsync",,7,6,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.PanRightAsync",,7,6,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.PanToBottomSideAsync",,12,10,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.PanToLeftSideAsync",,11,9,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.PanToRightSideAsync",,12,10,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.PanToTopSideAsync",,11,9,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.PanUpAsync",,7,6,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.PicMain_DragDrop",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.PicMain_DragEnter",,6,6,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.PicMain_DragOver",,35,25,6,0.24,6,,2,,,6
Private Method,"ImageGlass.FrmMain.PicMain_KeyDown",,69,55,6,0.11,9,,2,,,9
Private Method,"ImageGlass.FrmMain.PicMain_KeyUp",,34,27,2,0.07,7,,1,,,7
Private Method,"ImageGlass.FrmMain.PicMain_MouseClick",,40,37,1,0.03,9,,3,,,9
Private Method,"ImageGlass.FrmMain.PicMain_MouseDoubleClick",,11,11,0,0.00,3,,1,,,3
Private Method,"ImageGlass.FrmMain.PicMain_MouseWheel",,88,73,4,0.05,13,,2,,,13
Private Method,"ImageGlass.FrmMain.PicMain_OnMotionBtnClicked",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.PicMain_OnNavLeftClicked",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.PicMain_OnNavRightClicked",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.PicMain_OnZoomChanged",,13,11,1,0.09,2,,1,,,2
Private Method,"ImageGlass.FrmMain.PicMain_Web2KeyDown",,5,4,1,0.25,1,,0,,,1
Private Method,"ImageGlass.FrmMain.PicMain_Web2KeyUp",,5,4,1,0.25,1,,0,,,1
Private Method,"ImageGlass.FrmMain.PicMain_Web2NavigationCompleted",,5,5,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.PicMain_Web2PointerDown",,7,6,1,0.17,1,,0,,,1
Public Method,"ImageGlass.FrmMain.PrepareLoading",,25,17,3,0.18,6,,1,,,5
Lambda Method,"ImageGlass.FrmMain.PrepareLoading.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.PrepareLoadingAsync",,27,19,4,0.21,6,,1,,,5
Lambda Method,"ImageGlass.FrmMain.PrepareLoadingAsync.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.PrintAsync",,64,48,6,0.13,9,,2,,,9
Protected Virtual Method,"ImageGlass.FrmMain.ProcessCmdKey",,15,12,1,0.08,2,,1,,,2
Private Method,"ImageGlass.FrmMain.ProcessDeletedFilesQueue",,17,16,0,0.00,3,,2,,,3
Private Method,"ImageGlass.FrmMain.ReportToUIThread",,77,59,9,0.15,11,,1,,,11
Public Static Method,"ImageGlass.FrmMain.RunActionAfterEditing",,14,14,0,0.00,4,,2,,,4
Public Method,"ImageGlass.FrmMain.SaveConfigsOnClosing",,25,15,4,0.27,3,,1,,,3
Public Method,"ImageGlass.FrmMain.SaveCurrentImageAsACopyAsync",,79,57,5,0.09,9,,2,,,9
Public Method,"ImageGlass.FrmMain.SaveCurrentImageAsync",,33,25,3,0.12,4,,2,,,4
Public Method,"ImageGlass.FrmMain.SaveImageAsync",,94,64,12,0.19,9,,2,,,9
Public Method,"ImageGlass.FrmMain.SelectCurrentGalleryThumbnail",,21,19,0,0.00,4,,2,,,4
Public Method,"ImageGlass.FrmMain.SetDesktopBackgroundAsync",,63,48,4,0.08,6,,2,,,6
Private Method,"ImageGlass.FrmMain.SetFrameNavToolbarVisibilityAsync",,78,57,8,0.14,2,,1,,,2
Public Method,"ImageGlass.FrmMain.SetFrmMainStateInSlideshow",,26,20,2,0.10,5,,2,,,5
Public Method,"ImageGlass.FrmMain.SetFullScreenMode",,101,68,16,0.24,14,,3,,,14
Private Method,"ImageGlass.FrmMain.SetImageColorChannels",,24,19,2,0.11,3,,1,,,3
Public Method,"ImageGlass.FrmMain.SetLockScreenBackgroundAsync",,59,46,3,0.07,5,,2,,,5
Public Method,"ImageGlass.FrmMain.SetSlideshowModeAsync",,55,39,4,0.10,4,,2,,,3
Lambda Method,"ImageGlass.FrmMain.SetSlideshowModeAsync.(anon_method_1)",,4,4,0,0.00,1,,0,,,1
Private Method,"ImageGlass.FrmMain.SetUpFrmMainConfigs",,70,44,8,0.18,5,,1,,,5
Private Method,"ImageGlass.FrmMain.SetupFileWatcher",,11,9,1,0.11,1,,0,,,1
Public Method,"ImageGlass.FrmMain.ShowImagePreview",,90,70,5,0.07,14,,4,,,14
Private Method,"ImageGlass.FrmMain.ShowNativeAboutDialog",,74,56,4,0.07,7,,1,,,4
Lambda Method,"ImageGlass.FrmMain.ShowNativeAboutDialog.(anon_method_1)",,1,1,0,0.00,1,,0,,,1
Lambda Method,"ImageGlass.FrmMain.ShowNativeAboutDialog.(anon_method_2)",,1,1,0,0.00,1,,0,,,1
Lambda Method,"ImageGlass.FrmMain.ShowNativeAboutDialog.(anon_method_3)",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.ShowShareDialogAsync",,39,32,2,0.06,4,,2,,,4
Private Method,"ImageGlass.FrmMain.ShowSubMenu",,18,16,0,0.00,3,,2,,,3
Private Method,"ImageGlass.FrmMain.SlideshowToolServer_ClientDisconnected",,22,13,4,0.31,2,,1,,,2
Private Method,"ImageGlass.FrmMain.StartFileWatcher",,17,11,2,0.18,2,,1,,,2
Private Method,"ImageGlass.FrmMain.StopFileWatcher",,16,13,1,0.08,1,,0,,,1
Private Method,"ImageGlass.FrmMain.ToggleTool",,34,29,1,0.03,3,,2,,,3
Private Method,"ImageGlass.FrmMain.ToolForm_ToolFormClosing",,18,13,3,0.23,3,,1,,,3
Private Method,"ImageGlass.FrmMain.Toolbar_ItemClicked",,8,6,1,0.17,2,,1,,,2
Private Static Method,"ImageGlass.FrmMain.UpdateCurrentIndex",,36,17,14,0.82,3,,1,,,3
Private Method,"ImageGlass.FrmMain.UpdateEditAppInfoForMenu",,33,25,3,0.12,6,,3,,,6
Private Method,"ImageGlass.FrmMain.UpdateFrameNavToolbarButtonState",,43,33,2,0.06,7,,3,,,7
Private Method,"ImageGlass.FrmMain.UpdateGallerySize",,71,50,8,0.16,6,,2,,,6
Private Method,"ImageGlass.FrmMain.UpdateToolbarItemsState",,52,36,9,0.25,13,,4,,,13
Private Method,"ImageGlass.FrmMain.UpdateUIWhenNewFilesAdded",,16,11,2,0.18,2,,1,,,2
Private Method,"ImageGlass.FrmMain.ViewNextAsync",,251,181,22,0.12,29,,6,,,28
Lambda Method,"ImageGlass.FrmMain.ViewNextAsync.(anon_method_1)",,7,7,0,0.00,1,,0,,,1
Public Method,"ImageGlass.FrmMain.ViewNextCancellableAsync",,12,11,0,0.00,3,,0,,,3
Public Method,"ImageGlass.FrmMain.ZoomInAsync",,14,11,1,0.09,2,,1,,,2
